school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,G1_scale,G2_scale,G3_scale,subject,GT_scale,G1_scale_rank,G2_scale_rank,G3_scale_rank,GT_scale_rank,G1_scale_rank_bin,G2_scale_rank_bin,G3_scale_rank_bin,GT_scale_rank_bin
MS,F,16,U,LE3,T,1,1,at_home,other,other,mother,3,2,0,no,yes,no,no,yes,yes,yes,no,4,3,2,1,3,5,6,6,8,8,-1.968203286489362,-1.2262541518664605,-1.2099776903991253,port,-1.5398907298359703,1026,929,941,984,9,7,8,8
MS,F,16,R,GT3,T,2,3,at_home,services,other,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,3,3,3,1,1,2,0,8,10,10,-1.2391142836745241,-0.5392977905705323,-0.5904309282144844,port,-0.8282014090999696,920,721,778,848,7,6,6,7
MS,F,16,U,GT3,T,4,4,health,health,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,4,1,2,3,4,8,8,8,-1.2391142836745241,-1.2262541518664605,-1.2099776903991253,port,-1.284984626365378,920,929,941,945,7,7,8,8
MS,M,18,U,LE3,T,4,4,at_home,health,home,mother,1,4,0,no,yes,no,yes,yes,no,yes,yes,5,5,5,5,5,5,2,5,6,6,-2.332747787896781,-1.9132105131623889,-1.8295244525837662,port,-2.124126998836675,1036,1015,987,1021,9,9,8,9
MS,F,16,R,LE3,T,3,4,at_home,other,other,mother,3,2,0,no,yes,no,no,no,yes,no,no,4,2,1,1,1,2,2,7,9,8,-1.603658785081943,-0.8827759712184965,-1.2099776903991253,port,-1.2923498913995815,986,836,941,948,8,7,8,8
MS,M,17,U,LE3,T,4,4,other,services,home,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,2,5,0,15,14,16,1.3126972261774088,0.8346149320213242,1.2682093583394383,port,1.1941440314411436,88,189,71,128,2,3,2,3
MS,F,17,R,GT3,T,4,1,other,other,other,mother,1,1,0,no,no,no,no,yes,yes,yes,yes,4,2,3,1,2,5,1,13,14,14,0.5836082233625709,0.8346149320213242,0.6486625961547973,port,0.7226302841073283,281,189,232,246,4,3,3,4
MS,M,16,U,LE3,T,2,2,services,services,other,mother,4,3,0,no,no,no,no,yes,yes,no,no,5,1,3,2,2,3,0,10,9,10,-0.510025280859686,-0.8827759712184965,-0.5904309282144844,port,-0.6933830923304701,651,836,778,794,6,7,6,6
MS,F,17,R,GT3,T,2,2,at_home,other,other,mother,1,1,0,no,yes,yes,no,yes,yes,yes,no,5,1,3,1,2,5,5,9,9,9,-0.874569782267105,-0.8827759712184965,-0.9002043093068048,port,-0.9291399659973777,777,836,884,866,6,7,7,7
MS,F,16,U,LE3,T,4,4,services,services,other,father,2,1,0,no,yes,no,no,yes,yes,no,no,5,1,3,1,2,5,1,11,11,11,-0.14548077945226706,-0.1958196099225682,-0.28065754712216395,port,-0.21745064526137675,509,568,614,588,5,5,5,5
MS,M,17,U,GT3,T,3,3,services,services,home,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,1,4,5,5,3,8,7,10,9,-1.603658785081943,-0.5392977905705323,-0.9002043093068048,port,-1.0639582827668772,986,721,884,912,8,6,7,7
MS,M,17,U,GT3,T,1,1,at_home,services,other,mother,3,2,0,no,no,no,no,yes,yes,yes,yes,5,1,3,3,3,1,0,10,10,10,-0.510025280859686,-0.5392977905705323,-0.5904309282144844,port,-0.5732953056293772,651,721,778,747,6,6,6,6
MS,M,16,U,GT3,T,2,1,health,services,other,mother,2,2,0,no,no,no,no,no,yes,yes,yes,4,2,2,1,4,5,2,9,7,8,-0.874569782267105,-1.5697323325144248,-1.2099776903991253,port,-1.2776193613311746,777,998,941,944,6,8,8,8
MS,F,16,U,LE3,T,2,1,other,services,other,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,3,2,2,1,1,3,0,14,15,16,0.9481527247699899,1.1780931126692884,1.2682093583394383,port,1.1867787664069402,147,94,71,130,3,2,2,3
MS,M,16,U,LE3,T,4,4,teacher,health,other,father,1,1,0,no,yes,no,no,yes,yes,yes,no,4,1,2,2,5,5,0,11,12,12,-0.14548077945226706,0.14765857072539595,0.029115833970156463,port,0.010940963371327448,509,401,486,509,5,4,5,5
MS,M,15,R,GT3,T,1,2,other,services,course,mother,3,2,0,no,yes,no,yes,yes,yes,no,no,5,5,5,1,3,5,11,9,11,10,-0.874569782267105,-0.1958196099225682,-0.5904309282144844,port,-0.5806605706635806,777,568,778,763,6,5,6,6
MS,M,15,U,LE3,A,2,2,other,other,reputation,mother,3,4,0,no,yes,no,yes,yes,yes,no,no,5,4,5,2,3,5,8,13,14,14,0.5836082233625709,0.8346149320213242,0.6486625961547973,port,0.7226302841073283,281,189,232,246,4,3,3,4
MS,M,15,U,LE3,A,2,1,services,services,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,4,3,3,1,2,5,11,12,13,12,0.21906372195515192,0.4911367513733601,0.029115833970156463,port,0.25848180180771657,388,280,486,415,4,4,5,4
MS,F,16,R,LE3,T,2,2,other,other,course,mother,1,3,0,no,yes,no,no,no,yes,no,yes,4,3,3,2,2,5,2,11,11,11,-0.14548077945226706,-0.1958196099225682,-0.28065754712216395,port,-0.21745064526137675,509,568,614,588,5,5,5,5
MS,F,16,U,LE3,T,4,1,other,other,home,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,1,2,4,2,2,1,8,9,10,10,-0.874569782267105,-0.5392977905705323,-0.5904309282144844,port,-0.7007483573646734,777,721,778,806,6,6,6,7
MS,F,17,U,GT3,T,3,2,at_home,other,home,mother,2,1,0,no,no,no,no,yes,yes,no,yes,4,3,3,2,2,1,5,9,11,11,-0.874569782267105,-0.1958196099225682,-0.28065754712216395,port,-0.4723567487319692,777,568,614,718,6,5,5,6
MS,F,17,R,GT3,T,2,2,other,other,other,mother,2,2,0,yes,no,yes,no,yes,yes,no,no,5,1,3,1,1,5,0,11,9,11,-0.14548077945226706,-0.8827759712184965,-0.28065754712216395,port,-0.4576262186635626,509,836,614,703,5,7,5,6
MS,F,16,U,GT3,T,4,4,teacher,services,course,mother,2,3,0,no,yes,no,no,yes,yes,yes,yes,5,3,5,1,4,5,1,10,11,12,-0.510025280859686,-0.1958196099225682,0.029115833970156463,port,-0.2365998750650616,651,568,486,602,6,5,5,5
MS,M,17,R,GT3,T,4,4,health,other,course,father,3,1,3,no,no,no,yes,yes,yes,yes,yes,3,3,3,1,3,5,2,9,9,8,-0.874569782267105,-0.8827759712184965,-1.2099776903991253,port,-1.0374437879289888,777,836,941,896,6,7,8,7
MS,M,17,R,LE3,T,1,3,other,other,course,father,2,1,0,no,no,no,yes,yes,yes,no,yes,5,1,2,3,3,5,2,12,11,12,0.21906372195515192,-0.1958196099225682,0.029115833970156463,port,0.018306228405530756,388,568,486,502,4,5,5,5
MS,M,17,U,GT3,T,3,4,services,other,other,mother,1,2,1,no,yes,no,yes,no,yes,yes,yes,5,4,4,3,4,5,8,8,9,8,-1.2391142836745241,-0.8827759712184965,-1.2099776903991253,port,-1.1648968396642851,920,836,941,929,7,7,8,7
MS,F,17,U,GT3,T,4,4,health,health,course,father,1,2,0,no,yes,no,no,yes,yes,yes,no,5,2,5,1,1,5,0,13,15,16,0.5836082233625709,1.1780931126692884,1.2682093583394383,port,1.059325714671644,281,94,71,170,4,2,2,3
MS,M,16,R,LE3,T,4,1,other,at_home,other,father,1,1,0,no,no,no,no,yes,yes,yes,no,4,1,2,2,1,2,0,10,11,11,-0.510025280859686,-0.1958196099225682,-0.28065754712216395,port,-0.34490369699667295,651,568,614,643,6,5,5,6
MS,F,17,U,GT3,A,1,1,at_home,at_home,other,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,5,5,1,2,3,2,11,10,11,-0.14548077945226706,-0.5392977905705323,-0.28065754712216395,port,-0.33753843196246963,509,721,614,632,5,6,5,6
MS,F,17,R,GT3,T,4,2,other,other,course,mother,2,2,0,yes,yes,no,no,no,yes,yes,no,4,3,3,2,3,5,0,17,18,18,2.041786228992247,2.2085276546131807,1.887756120524079,port,2.14600892557933,20,2,4,14,1,1,1,1
MS,M,16,U,LE3,A,2,2,other,services,course,father,2,2,0,no,yes,no,no,no,yes,yes,yes,4,1,2,2,2,5,0,12,13,13,0.21906372195515192,0.4911367513733601,0.3388892150624769,port,0.3667856237393278,388,280,357,368,4,4,4,4
MS,M,17,U,GT3,T,3,2,other,other,other,father,2,2,0,no,yes,yes,no,yes,yes,yes,no,4,1,2,2,2,1,0,13,14,13,0.5836082233625709,0.8346149320213242,0.3388892150624769,port,0.614326462175717,281,189,357,282,4,3,4,4
MS,M,19,U,GT3,T,1,1,other,other,other,mother,1,2,2,no,yes,no,yes,yes,no,yes,no,4,4,3,3,4,4,2,9,9,10,-0.874569782267105,-0.8827759712184965,-0.5904309282144844,port,-0.8208361440657662,777,836,778,839,6,7,6,7
MS,M,17,U,LE3,A,1,0,other,other,home,mother,1,1,0,no,no,no,no,yes,yes,no,yes,4,1,2,1,1,5,4,11,11,12,-0.14548077945226706,-0.1958196099225682,0.029115833970156463,port,-0.10914682332976545,509,568,486,556,5,5,5,5
MS,F,17,R,GT3,T,1,1,at_home,at_home,course,father,2,1,0,no,yes,no,yes,yes,no,yes,yes,3,5,5,2,2,4,3,10,11,10,-0.510025280859686,-0.1958196099225682,-0.5904309282144844,port,-0.4532075189282843,651,568,778,695,6,5,6,6
MS,F,16,R,GT3,T,1,2,other,other,home,father,1,3,0,yes,yes,no,no,no,yes,yes,yes,4,3,4,1,1,3,5,13,14,13,0.5836082233625709,0.8346149320213242,0.3388892150624769,port,0.614326462175717,281,189,357,282,4,3,4,4
MS,M,16,R,LE3,T,1,2,other,at_home,course,mother,1,1,0,no,no,no,no,yes,yes,no,no,4,4,4,2,4,5,4,9,10,11,-0.874569782267105,-0.5392977905705323,-0.28065754712216395,port,-0.5924445354330621,777,721,614,773,6,6,5,6
MS,F,17,R,GT3,T,3,1,other,other,course,mother,2,2,3,no,yes,no,yes,no,yes,yes,yes,5,4,4,1,1,5,2,7,9,10,-1.603658785081943,-0.8827759712184965,-0.5904309282144844,port,-1.0757422475363587,986,836,778,915,8,7,6,7
MS,M,17,R,GT3,T,2,2,other,other,course,mother,2,1,0,no,no,no,yes,yes,no,no,yes,5,5,5,3,5,5,0,8,13,10,-1.2391142836745241,0.4911367513733601,-0.5904309282144844,port,-0.46793804899669106,920,280,778,712,7,4,6,6
MS,M,18,R,GT3,T,1,0,at_home,at_home,course,other,3,1,1,yes,yes,no,no,yes,yes,no,no,4,3,2,1,1,4,0,12,12,13,0.21906372195515192,0.14765857072539595,0.3388892150624769,port,0.246697837038235,388,401,357,421,4,4,4,5
MS,M,17,R,GT3,T,1,1,other,services,course,mother,2,1,0,no,yes,no,yes,no,yes,yes,yes,4,5,5,1,3,2,0,10,9,10,-0.510025280859686,-0.8827759712184965,-0.5904309282144844,port,-0.6933830923304701,651,836,778,794,6,7,6,6
MS,M,18,U,LE3,T,1,1,at_home,at_home,course,mother,2,2,0,no,yes,no,yes,yes,yes,no,no,4,3,3,1,4,5,6,10,9,10,-0.510025280859686,-0.8827759712184965,-0.5904309282144844,port,-0.6933830923304701,651,836,778,794,6,7,6,6
MS,F,16,R,LE3,T,2,2,other,services,course,father,1,2,0,no,no,no,yes,yes,yes,no,yes,5,4,3,1,1,1,0,11,13,12,-0.14548077945226706,0.4911367513733601,0.029115833970156463,port,0.13102875007242035,509,280,486,469,5,4,5,5
MS,M,17,U,GT3,T,2,2,other,other,course,mother,1,1,1,no,no,no,yes,yes,yes,no,yes,1,2,1,2,3,5,0,7,0,0,-1.603658785081943,-3.9740795970501734,-3.688164739137689,port,-3.239570547162308,986,1038,1030,1040,8,9,9,9
MS,M,16,R,GT3,T,3,2,services,other,course,father,2,1,0,no,no,no,no,yes,yes,yes,no,4,5,5,2,3,5,2,11,9,10,-0.14548077945226706,-0.8827759712184965,-0.5904309282144844,port,-0.5659300405951739,509,836,778,739,5,7,6,6
MS,M,16,R,LE3,T,1,1,at_home,other,course,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,4,5,5,2,4,5,0,10,10,9,-0.510025280859686,-0.5392977905705323,-0.9002043093068048,port,-0.6815991275609886,651,721,884,793,6,6,7,6
MS,M,18,R,GT3,T,1,1,services,other,course,other,2,1,1,no,yes,no,no,yes,no,yes,yes,5,3,3,2,3,5,2,9,7,9,-0.874569782267105,-1.5697323325144248,-0.9002043093068048,port,-1.1693155393995633,777,998,884,931,6,8,7,8
MS,M,18,R,GT3,T,3,2,services,other,course,mother,1,1,1,no,no,no,no,yes,no,yes,no,2,3,1,2,2,5,0,4,0,0,-2.6972922893042,-3.9740795970501734,-3.688164739137689,port,-3.6219297023681967,1042,1038,1030,1044,9,9,9,9
MS,M,19,U,GT3,T,3,2,at_home,services,course,mother,2,1,3,no,no,no,yes,yes,yes,no,no,3,2,1,1,1,3,4,6,11,9,-1.968203286489362,-0.1958196099225682,-0.9002043093068048,port,-1.0713235478010805,1026,568,884,914,9,5,7,7
MS,M,18,U,GT3,T,3,3,at_home,at_home,course,mother,1,2,2,no,yes,no,yes,yes,no,yes,no,4,4,5,1,3,3,9,4,8,8,-2.6972922893042,-1.2262541518664605,-1.2099776903991253,port,-1.794796833306563,1042,929,941,1010,9,7,8,9
MS,M,16,R,GT3,T,2,2,services,services,course,mother,2,1,0,no,yes,no,yes,yes,yes,yes,yes,5,4,3,2,4,4,6,7,8,8,-1.603658785081943,-1.2262541518664605,-1.2099776903991253,port,-1.412437678100674,986,929,941,965,8,7,8,8
MS,M,19,U,GT3,T,2,1,at_home,other,course,other,2,1,3,no,no,no,yes,no,no,yes,yes,4,4,3,1,3,5,4,8,9,9,-1.2391142836745241,-0.8827759712184965,-0.9002043093068048,port,-1.056593017732674,920,836,884,906,7,7,7,7
MS,F,16,U,GT3,A,3,2,services,at_home,course,mother,2,2,2,no,yes,no,yes,yes,yes,no,yes,2,5,5,1,1,1,8,5,5,7,-2.332747787896781,-2.256688693810353,-1.5197510714914457,port,-2.1359109636061566,1036,1022,977,1022,9,9,8,9
MS,F,17,U,GT3,T,1,1,other,at_home,course,mother,1,1,0,no,yes,no,yes,yes,yes,no,no,4,3,2,1,2,5,9,7,9,10,-1.603658785081943,-0.8827759712184965,-0.5904309282144844,port,-1.0757422475363587,986,836,778,915,8,7,6,7
MS,M,20,R,GT3,T,1,1,other,other,course,other,2,1,1,no,yes,no,no,yes,no,yes,yes,4,4,3,2,4,4,12,8,11,10,-1.2391142836745241,-0.1958196099225682,-0.5904309282144844,port,-0.7081136223988768,920,568,778,816,7,5,6,7
MS,F,18,R,GT3,A,4,3,services,services,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,5,4,4,3,4,2,8,10,11,10,-0.510025280859686,-0.1958196099225682,-0.5904309282144844,port,-0.4532075189282843,651,568,778,695,6,5,6,6
MS,M,18,R,GT3,T,3,2,other,other,course,mother,2,1,0,no,yes,no,no,no,yes,yes,no,2,5,5,5,5,5,8,9,10,11,-0.874569782267105,-0.5392977905705323,-0.28065754712216395,port,-0.5924445354330621,777,721,614,773,6,6,5,6
MS,M,19,R,GT3,T,1,1,other,services,home,other,3,2,1,no,no,no,no,yes,yes,yes,no,5,4,4,3,3,2,8,10,9,11,-0.510025280859686,-0.8827759712184965,-0.28065754712216395,port,-0.5850792703988588,651,836,614,766,6,7,5,6
MS,M,17,U,GT3,T,3,3,health,other,course,mother,2,2,1,no,yes,no,no,yes,yes,yes,no,4,5,4,2,3,3,4,8,9,10,-1.2391142836745241,-0.8827759712184965,-0.5904309282144844,port,-0.9482891958010625,920,836,778,879,7,7,6,7
MS,M,18,U,LE3,T,1,3,at_home,services,course,mother,1,1,0,no,no,no,no,yes,no,yes,yes,4,3,3,2,3,3,0,9,10,9,-0.874569782267105,-0.5392977905705323,-0.9002043093068048,port,-0.8090521792962847,777,721,884,835,6,6,7,7
MS,M,19,R,GT3,T,1,1,other,other,home,other,3,1,1,no,yes,no,no,yes,yes,yes,no,4,4,4,3,3,5,4,8,9,10,-1.2391142836745241,-0.8827759712184965,-0.5904309282144844,port,-0.9482891958010625,920,836,778,879,7,7,6,7
MS,F,18,U,GT3,A,1,2,at_home,other,course,mother,2,2,2,no,yes,no,no,yes,yes,no,no,4,3,3,1,1,5,2,6,8,8,-1.968203286489362,-1.2262541518664605,-1.2099776903991253,port,-1.5398907298359703,1026,929,941,984,9,7,8,8
MS,F,19,U,LE3,A,1,1,at_home,other,course,mother,1,1,0,no,yes,no,no,yes,no,no,no,1,4,4,1,1,5,0,6,8,7,-1.968203286489362,-1.2262541518664605,-1.5197510714914457,port,-1.648194551767582,1026,929,977,996,9,7,8,8
MS,F,18,R,GT3,T,2,2,other,other,other,mother,2,1,1,no,no,no,no,yes,no,yes,yes,5,5,5,1,1,3,0,8,6,0,-1.2391142836745241,-1.9132105131623889,-3.688164739137689,port,-2.3915907752204544,920,1015,1030,1030,7,9,9,9
MS,F,17,R,GT3,T,0,0,at_home,other,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,1,5,0,10,11,11,-0.510025280859686,-0.1958196099225682,-0.28065754712216395,port,-0.34490369699667295,651,568,614,643,6,5,5,6
MS,F,17,R,LE3,A,3,1,other,at_home,course,other,2,3,0,no,yes,yes,no,yes,no,no,no,4,2,3,2,2,3,5,8,7,8,-1.2391142836745241,-1.5697323325144248,-1.2099776903991253,port,-1.4050724130664711,920,998,941,962,7,8,8,8
MS,F,17,U,GT3,T,4,2,teacher,services,home,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,no,5,5,5,1,3,5,0,8,8,0,-1.2391142836745241,-1.2262541518664605,-3.688164739137689,port,-2.1514152018182684,920,929,1030,1023,7,7,9,9
MS,F,18,R,LE3,T,2,2,services,services,course,mother,1,2,1,no,yes,no,yes,yes,yes,yes,no,2,3,3,1,2,4,3,7,6,8,-1.603658785081943,-1.9132105131623889,-1.2099776903991253,port,-1.65261325150286,986,1015,941,998,8,9,8,8
MS,F,17,U,GT3,T,4,1,health,at_home,course,mother,1,1,0,no,yes,no,no,yes,yes,no,yes,3,2,2,1,1,5,0,8,10,9,-1.2391142836745241,-0.5392977905705323,-0.9002043093068048,port,-0.9365052310315809,920,721,884,869,7,6,7,7
MS,F,17,U,LE3,T,1,2,at_home,other,course,father,1,1,0,no,no,no,no,yes,yes,yes,no,5,5,1,1,1,3,0,7,10,10,-1.603658785081943,-0.5392977905705323,-0.5904309282144844,port,-0.9556544608352658,986,721,778,886,8,6,6,7
MS,F,18,U,GT3,T,1,1,other,other,course,mother,3,2,2,no,no,no,yes,yes,yes,no,yes,3,4,4,2,2,5,3,7,8,7,-1.603658785081943,-1.2262541518664605,-1.5197510714914457,port,-1.5207415000322857,986,929,977,978,8,7,8,8
MS,F,18,U,GT3,T,2,2,services,at_home,reputation,father,2,2,0,no,no,no,yes,no,yes,yes,no,4,3,5,1,1,1,2,12,13,14,0.21906372195515192,0.4911367513733601,0.6486625961547973,port,0.4750894456709392,388,280,232,332,4,4,3,4
MS,F,17,U,GT3,T,3,3,services,services,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,1,4,0,11,12,13,-0.14548077945226706,0.14765857072539595,0.3388892150624769,port,0.11924478530293878,509,401,357,471,5,4,4,5
MS,F,18,U,LE3,A,1,2,at_home,other,reputation,mother,2,2,0,no,no,no,no,yes,yes,yes,no,4,4,3,1,2,4,0,12,13,14,0.21906372195515192,0.4911367513733601,0.6486625961547973,port,0.4750894456709392,388,280,232,332,4,4,3,4
MS,F,18,U,GT3,T,4,4,teacher,teacher,reputation,mother,2,2,0,no,no,no,yes,no,yes,yes,no,4,3,5,1,2,1,0,18,18,18,2.4063307303996657,2.2085276546131807,1.887756120524079,port,2.2734619773146263,5,2,4,4,1,1,1,1
MS,M,18,U,LE3,T,4,4,services,other,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,5,4,5,1,1,5,3,17,17,17,2.041786228992247,1.8650494739652166,1.5779827394317587,port,1.9176173169466262,20,31,36,30,1,1,1,1
MS,F,17,U,GT3,T,4,2,other,other,course,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,2,4,0,17,18,18,2.041786228992247,2.2085276546131807,1.887756120524079,port,2.14600892557933,20,2,4,14,1,1,1,1
MS,F,18,R,GT3,T,2,2,at_home,other,course,mother,3,2,1,no,no,no,yes,yes,yes,no,yes,4,3,3,1,1,4,0,9,0,0,-0.874569782267105,-3.9740795970501734,-3.688164739137689,port,-2.9846644436917154,777,1038,1030,1038,6,9,9,9
MS,M,18,U,LE3,T,1,2,at_home,services,home,mother,2,1,0,no,yes,no,no,no,yes,no,no,4,1,4,5,5,1,8,10,11,11,-0.510025280859686,-0.1958196099225682,-0.28065754712216395,port,-0.34490369699667295,651,568,614,643,6,5,5,6
MS,M,18,R,GT3,T,4,4,at_home,services,other,mother,3,1,0,no,yes,yes,yes,yes,yes,yes,yes,2,5,5,1,1,1,5,12,13,14,0.21906372195515192,0.4911367513733601,0.6486625961547973,port,0.4750894456709392,388,280,232,332,4,4,3,4
MS,M,17,R,GT3,T,1,1,other,services,other,father,3,1,0,no,no,no,no,no,no,no,no,4,2,3,3,4,4,4,12,13,14,0.21906372195515192,0.4911367513733601,0.6486625961547973,port,0.4750894456709392,388,280,232,332,4,4,3,4
MS,F,18,U,GT3,T,2,2,other,other,course,mother,2,2,0,no,yes,no,no,no,yes,yes,yes,1,3,1,1,1,2,4,8,8,10,-1.2391142836745241,-1.2262541518664605,-0.5904309282144844,port,-1.0683769825021552,920,929,778,913,7,7,6,7
MS,F,18,U,LE3,T,2,2,services,services,course,father,2,3,0,no,no,no,no,yes,yes,yes,yes,5,4,5,1,4,3,0,11,12,13,-0.14548077945226706,0.14765857072539595,0.3388892150624769,port,0.11924478530293878,509,401,357,471,5,4,4,5
MS,F,18,R,LE3,A,4,2,teacher,other,reputation,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,5,3,1,1,1,5,0,5,0,0,-2.332747787896781,-3.9740795970501734,-3.688164739137689,port,-3.4944766506329,1036,1038,1030,1042,9,9,9,9
MS,F,18,U,GT3,T,1,1,at_home,services,course,mother,3,2,1,no,no,no,no,yes,no,no,no,4,4,2,1,2,2,2,9,10,10,-0.874569782267105,-0.5392977905705323,-0.5904309282144844,port,-0.7007483573646734,777,721,778,806,6,6,6,7
MS,F,19,U,GT3,T,1,1,at_home,services,other,father,2,1,1,no,no,no,no,yes,no,no,no,5,5,5,2,3,2,0,5,0,0,-2.332747787896781,-3.9740795970501734,-3.688164739137689,port,-3.4944766506329,1036,1038,1030,1042,9,9,9,9
MS,F,17,U,GT3,T,4,2,teacher,other,course,father,2,4,0,no,no,no,no,yes,yes,yes,yes,4,2,3,3,1,5,0,18,18,18,2.4063307303996657,2.2085276546131807,1.887756120524079,port,2.2734619773146263,5,2,4,4,1,1,1,1
MS,F,17,R,LE3,A,2,1,services,other,reputation,mother,2,2,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,2,2,5,11,11,12,-0.14548077945226706,-0.1958196099225682,0.029115833970156463,port,-0.10914682332976545,509,568,486,556,5,5,5,5
MS,F,18,U,LE3,A,1,1,at_home,services,course,mother,1,2,0,no,no,no,no,yes,yes,no,yes,5,2,3,1,2,3,2,8,10,11,-1.2391142836745241,-0.5392977905705323,-0.28065754712216395,port,-0.7198975871683583,920,721,614,819,7,6,5,7
MS,F,18,U,GT3,T,1,2,at_home,at_home,course,father,2,2,0,no,yes,no,no,yes,no,no,no,4,1,1,1,1,4,0,11,11,12,-0.14548077945226706,-0.1958196099225682,0.029115833970156463,port,-0.10914682332976545,509,568,486,556,5,5,5,5
MS,F,19,R,GT3,A,1,1,at_home,at_home,course,other,2,2,3,no,yes,no,yes,yes,no,no,yes,3,5,4,1,4,1,0,8,0,0,-1.2391142836745241,-3.9740795970501734,-3.688164739137689,port,-3.1121174954270114,920,1038,1030,1039,7,9,9,9
MS,F,18,R,GT3,T,2,2,services,other,home,mother,2,3,0,no,no,no,no,yes,yes,yes,yes,4,2,1,1,1,4,5,14,14,15,0.9481527247699899,0.8346149320213242,0.9584359772471177,port,0.9583871577742358,147,189,156,183,3,3,3,3
MS,M,17,R,GT3,T,4,3,services,other,home,mother,2,2,1,no,yes,yes,yes,no,yes,yes,yes,4,5,5,1,3,2,4,10,11,11,-0.510025280859686,-0.1958196099225682,-0.28065754712216395,port,-0.34490369699667295,651,568,614,643,6,5,5,6
MS,F,18,U,GT3,T,3,3,services,services,course,father,1,2,0,no,yes,no,no,yes,yes,no,yes,5,3,4,1,1,5,0,10,10,10,-0.510025280859686,-0.5392977905705323,-0.5904309282144844,port,-0.5732953056293772,651,721,778,747,6,6,6,6
MS,F,17,R,GT3,T,4,4,teacher,services,other,father,2,2,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,2,5,2,12,12,12,0.21906372195515192,0.14765857072539595,0.029115833970156463,port,0.13839401510662366,388,401,486,457,4,4,5,5
MS,F,17,U,LE3,A,3,2,services,other,reputation,mother,2,2,0,no,no,no,no,yes,yes,no,yes,1,2,3,1,2,5,0,15,14,15,1.3126972261774088,0.8346149320213242,0.9584359772471177,port,1.085840209509532,88,189,156,148,2,3,3,3
MS,M,18,U,LE3,T,1,1,other,services,home,father,2,1,0,no,no,no,no,no,yes,yes,yes,3,3,2,1,2,3,2,14,13,14,0.9481527247699899,0.4911367513733601,0.6486625961547973,port,0.7299955491415318,147,280,232,237,3,4,3,3
MS,F,18,U,LE3,T,1,1,at_home,services,course,father,2,3,0,no,no,no,no,yes,yes,yes,no,5,3,2,1,1,4,0,19,17,18,2.770875231807085,1.8650494739652166,1.887756120524079,port,2.2808272423488294,1,31,4,3,1,1,1,1
MS,F,18,R,LE3,A,1,2,at_home,other,course,mother,3,2,0,no,no,no,no,yes,yes,no,yes,4,3,4,1,4,5,0,16,15,15,1.677241727584828,1.1780931126692884,0.9584359772471177,port,1.3333810479459212,44,94,156,94,2,2,3,2
MS,F,18,U,GT3,T,3,3,services,services,other,mother,2,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,2,1,3,3,6,13,12,13,0.5836082233625709,0.14765857072539595,0.3388892150624769,port,0.3741508887735312,281,401,357,358,4,4,4,4
MS,F,17,U,LE3,T,4,4,at_home,at_home,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,2,3,4,1,1,1,4,15,14,15,1.3126972261774088,0.8346149320213242,0.9584359772471177,port,1.085840209509532,88,189,156,148,2,3,3,3
MS,F,17,R,GT3,T,1,2,other,services,course,father,2,2,0,no,no,no,no,no,yes,no,no,3,2,2,1,2,3,0,13,13,13,0.5836082233625709,0.4911367513733601,0.3388892150624769,port,0.4942386754746241,281,280,357,313,4,4,4,4
MS,M,18,R,GT3,T,1,3,at_home,other,course,mother,2,2,0,no,yes,yes,no,yes,yes,no,no,3,3,4,2,4,3,0,8,10,9,-1.2391142836745241,-0.5392977905705323,-0.9002043093068048,port,-0.9365052310315809,920,721,884,869,7,6,7,7
MS,M,18,U,LE3,T,4,4,teacher,services,other,mother,2,3,0,no,no,no,no,yes,yes,yes,yes,4,2,2,2,2,5,0,15,16,16,1.3126972261774088,1.5215712933172525,1.2682093583394383,port,1.434319604843329,88,56,71,80,2,2,2,2
MS,F,17,R,GT3,T,1,1,other,services,reputation,mother,3,1,1,no,yes,no,no,yes,yes,yes,yes,5,2,1,1,2,1,0,8,8,9,-1.2391142836745241,-1.2262541518664605,-0.9002043093068048,port,-1.1766808044337667,920,929,884,933,7,7,7,8
