school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1_port,G2_port,G3_port,GT_port,G1_scale_port,G2_scale_port,G3_scale_port,GT_scale_port,G1_scale_port,G2_scale_port,G3_scale_port,GT_scale_port,G1_port_rank,G2_port_rank,G3_port_rank,GT_port_rank,G1_port_rank_bin,G2_port_rank_bin,G3_port_rank_bin,GT_port_rank_bin
MS,F,16,U,GT3,A,3,2,services,at_home,course,mother,2,2,2,no,yes,no,yes,yes,yes,no,yes,2,5,5,1,1,1,8,5,5,7,17,-2.332747787896781,-2.256688693810353,-1.5197510714914457,-2.1308454302426707,-2.332747787896781,-2.256688693810353,-1.5197510714914457,-2.1308454302426707,642,640,620,634,9,9,8,9
MS,F,17,U,GT3,T,1,1,other,at_home,course,mother,1,1,0,no,yes,no,yes,yes,yes,no,no,4,3,2,1,2,5,9,7,9,10,26,-1.603658785081943,-0.8827759712184965,-0.5904309282144844,-1.073191013735767,-1.603658785081943,-0.8827759712184965,-0.5904309282144844,-1.073191013735767,600,505,453,560,8,7,6,7
MS,M,20,R,GT3,T,1,1,other,other,course,other,2,1,1,no,yes,no,no,yes,no,yes,yes,4,4,3,2,4,4,12,8,11,10,29,-1.2391142836745241,-0.1958196099225682,-0.5904309282144844,-0.7064342578370956,-1.2391142836745241,-0.1958196099225682,-0.5904309282144844,-0.7064342578370956,558,319,453,493,7,5,6,6
MS,F,18,R,GT3,A,4,3,services,services,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,5,4,4,3,4,2,8,10,11,10,31,-0.510025280859686,-0.1958196099225682,-0.5904309282144844,-0.4521326905076099,-0.510025280859686,-0.1958196099225682,-0.5904309282144844,-0.4521326905076099,398,319,453,422,6,5,6,6
MS,M,18,R,GT3,T,3,2,other,other,course,mother,2,1,0,no,yes,no,no,no,yes,yes,no,2,5,5,5,5,5,8,9,10,11,30,-0.874569782267105,-0.5392977905705323,-0.28065754712216395,-0.5910394920527967,-0.874569782267105,-0.5392977905705323,-0.28065754712216395,-0.5910394920527967,493,422,349,451,6,6,5,6
MS,M,19,R,GT3,T,1,1,other,services,home,other,3,2,1,no,no,no,no,yes,yes,yes,no,5,4,4,3,3,2,8,10,9,11,30,-0.510025280859686,-0.8827759712184965,-0.28065754712216395,-0.5836916945050183,-0.510025280859686,-0.8827759712184965,-0.28065754712216395,-0.5836916945050183,398,505,349,451,6,7,5,6
MS,M,17,U,GT3,T,3,3,health,other,course,mother,2,2,1,no,yes,no,no,yes,yes,yes,no,4,5,4,2,3,3,4,8,9,10,27,-1.2391142836745241,-0.8827759712184965,-0.5904309282144844,-0.9460402300710242,-1.2391142836745241,-0.8827759712184965,-0.5904309282144844,-0.9460402300710242,558,505,453,540,7,7,6,7
MS,M,18,U,LE3,T,1,3,at_home,services,course,mother,1,1,0,no,no,no,no,yes,no,yes,yes,4,3,3,2,3,3,0,9,10,9,28,-0.874569782267105,-0.5392977905705323,-0.9002043093068048,-0.8071334285258375,-0.874569782267105,-0.5392977905705323,-0.9002043093068048,-0.8071334285258375,493,422,550,519,6,6,7,7
MS,M,19,R,GT3,T,1,1,other,other,home,other,3,1,1,no,yes,no,no,yes,yes,yes,no,4,4,4,3,3,5,4,8,9,10,27,-1.2391142836745241,-0.8827759712184965,-0.5904309282144844,-0.9460402300710242,-1.2391142836745241,-0.8827759712184965,-0.5904309282144844,-0.9460402300710242,558,505,453,540,7,7,6,7
MS,F,18,U,GT3,A,1,2,at_home,other,course,mother,2,2,2,no,yes,no,no,yes,yes,no,no,4,3,3,1,1,5,2,6,8,8,22,-1.968203286489362,-1.2262541518664605,-1.2099776903991253,-1.5362387199905143,-1.968203286489362,-1.2262541518664605,-1.2099776903991253,-1.5362387199905143,633,577,585,609,9,7,8,8
MS,F,19,U,LE3,A,1,1,at_home,other,course,mother,1,1,0,no,yes,no,no,yes,no,no,no,1,4,4,1,1,5,0,6,8,7,21,-1.968203286489362,-1.2262541518664605,-1.5197510714914457,-1.644285688227035,-1.968203286489362,-1.2262541518664605,-1.5197510714914457,-1.644285688227035,633,577,620,620,9,7,8,8
MS,F,18,R,GT3,T,2,2,other,other,other,mother,2,1,1,no,no,no,no,yes,no,yes,yes,5,5,5,1,1,3,0,8,6,0,14,-1.2391142836745241,-1.9132105131623889,-3.688164739137689,-2.3859188707871204,-1.2391142836745241,-1.9132105131623889,-3.688164739137689,-2.3859188707871204,558,633,635,638,7,9,9,9
MS,F,17,R,GT3,T,0,0,at_home,other,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,1,5,0,10,11,11,32,-0.510025280859686,-0.1958196099225682,-0.28065754712216395,-0.3440857222710896,-0.510025280859686,-0.1958196099225682,-0.28065754712216395,-0.3440857222710896,398,319,349,385,6,5,5,5
MS,F,17,R,LE3,A,3,1,other,at_home,course,other,2,3,0,no,yes,yes,no,yes,no,no,no,4,2,3,2,2,3,5,8,7,8,23,-1.2391142836745241,-1.5697323325144248,-1.2099776903991253,-1.4017401387779935,-1.2391142836745241,-1.5697323325144248,-1.2099776903991253,-1.4017401387779935,558,617,585,601,7,8,8,8
MS,F,17,U,GT3,T,4,2,teacher,services,home,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,no,5,5,5,1,3,5,0,8,8,0,16,-1.2391142836745241,-1.2262541518664605,-3.688164739137689,-2.1463128985531914,-1.2391142836745241,-1.2262541518664605,-3.688164739137689,-2.1463128985531914,558,577,635,636,7,7,9,9
MS,F,18,R,LE3,T,2,2,services,services,course,mother,1,2,1,no,yes,no,yes,yes,yes,yes,no,2,3,3,1,2,4,3,7,6,8,21,-1.603658785081943,-1.9132105131623889,-1.2099776903991253,-1.6486939085597003,-1.603658785081943,-1.9132105131623889,-1.2099776903991253,-1.6486939085597003,600,633,585,620,8,9,8,8
MS,F,17,U,GT3,T,4,1,health,at_home,course,mother,1,1,0,no,yes,no,no,yes,yes,no,yes,3,2,2,1,1,5,0,8,10,9,27,-1.2391142836745241,-0.5392977905705323,-0.9002043093068048,-0.9342842121905802,-1.2391142836745241,-0.5392977905705323,-0.9002043093068048,-0.9342842121905802,558,422,550,540,7,6,7,7
MS,F,17,U,LE3,T,1,2,at_home,other,course,father,1,1,0,no,no,no,no,yes,yes,yes,no,5,5,1,1,1,3,0,7,10,10,27,-1.603658785081943,-0.5392977905705323,-0.5904309282144844,-0.9533880276188026,-1.603658785081943,-0.5392977905705323,-0.5904309282144844,-0.9533880276188026,600,422,453,540,8,6,6,7
MS,F,18,U,GT3,T,1,1,other,other,course,mother,3,2,2,no,no,no,yes,yes,yes,no,yes,3,4,4,2,2,5,3,7,8,7,22,-1.603658785081943,-1.2262541518664605,-1.5197510714914457,-1.5171349045622922,-1.603658785081943,-1.2262541518664605,-1.5197510714914457,-1.5171349045622922,600,577,620,609,8,7,8,8
MS,F,18,U,GT3,T,2,2,services,at_home,reputation,father,2,2,0,no,no,no,yes,no,yes,yes,no,4,3,5,1,1,1,2,12,13,14,39,0.21906372195515192,0.4911367513733601,0.6486625961547973,0.47396272200188555,0.21906372195515192,0.4911367513733601,0.6486625961547973,0.47396272200188555,225,153,132,181,4,4,3,4
MS,F,17,U,GT3,T,3,3,services,services,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,1,4,0,11,12,13,36,-0.14548077945226706,0.14765857072539595,0.3388892150624769,0.11896198398365813,-0.14548077945226706,0.14765857072539595,0.3388892150624769,0.11896198398365813,307,233,195,277,5,4,4,5
MS,F,18,U,LE3,A,1,2,at_home,other,reputation,mother,2,2,0,no,no,no,no,yes,yes,yes,no,4,4,3,1,2,4,0,12,13,14,39,0.21906372195515192,0.4911367513733601,0.6486625961547973,0.47396272200188555,0.21906372195515192,0.4911367513733601,0.6486625961547973,0.47396272200188555,225,153,132,181,4,4,3,4
MS,F,18,U,GT3,T,4,4,teacher,teacher,reputation,mother,2,2,0,no,no,no,yes,no,yes,yes,no,4,3,5,1,2,1,0,18,18,18,54,2.4063307303996657,2.2085276546131807,1.887756120524079,2.268070227521245,2.4063307303996657,2.2085276546131807,1.887756120524079,2.268070227521245,2,2,3,2,1,1,1,1
MS,M,18,U,LE3,T,4,4,services,other,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,5,4,5,1,1,5,3,17,17,17,51,2.041786228992247,1.8650494739652166,1.5779827394317587,1.913069489503018,2.041786228992247,1.8650494739652166,1.5779827394317587,1.913069489503018,9,16,18,20,1,1,1,1
MS,F,17,U,GT3,T,4,2,other,other,course,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,2,4,0,17,18,18,53,2.041786228992247,2.2085276546131807,1.887756120524079,2.1409194438565025,2.041786228992247,2.2085276546131807,1.887756120524079,2.1409194438565025,9,2,3,8,1,1,1,1
MS,F,18,R,GT3,T,2,2,at_home,other,course,mother,3,2,1,no,no,no,yes,yes,yes,no,yes,4,3,3,1,1,4,0,9,0,0,9,-0.874569782267105,-3.9740795970501734,-3.688164739137689,-2.9775860038241633,-0.874569782267105,-3.9740795970501734,-3.688164739137689,-2.9775860038241633,493,643,635,643,6,9,9,9
MS,M,18,U,LE3,T,1,2,at_home,services,home,mother,2,1,0,no,yes,no,no,no,yes,no,no,4,1,4,5,5,1,8,10,11,11,32,-0.510025280859686,-0.1958196099225682,-0.28065754712216395,-0.3440857222710896,-0.510025280859686,-0.1958196099225682,-0.28065754712216395,-0.3440857222710896,398,319,349,385,6,5,5,5
MS,M,18,R,GT3,T,4,4,at_home,services,other,mother,3,1,0,no,yes,yes,yes,yes,yes,yes,yes,2,5,5,1,1,1,5,12,13,14,39,0.21906372195515192,0.4911367513733601,0.6486625961547973,0.47396272200188555,0.21906372195515192,0.4911367513733601,0.6486625961547973,0.47396272200188555,225,153,132,181,4,4,3,4
MS,M,17,R,GT3,T,1,1,other,services,other,father,3,1,0,no,no,no,no,no,no,no,no,4,2,3,3,4,4,4,12,13,14,39,0.21906372195515192,0.4911367513733601,0.6486625961547973,0.47396272200188555,0.21906372195515192,0.4911367513733601,0.6486625961547973,0.47396272200188555,225,153,132,181,4,4,3,4
MS,F,18,U,GT3,T,2,2,other,other,course,mother,2,2,0,no,yes,no,no,no,yes,yes,yes,1,3,1,1,1,2,4,8,8,10,26,-1.2391142836745241,-1.2262541518664605,-0.5904309282144844,-1.0658432161879885,-1.2391142836745241,-1.2262541518664605,-0.5904309282144844,-1.0658432161879885,558,577,453,560,7,7,6,7
MS,F,18,U,LE3,T,2,2,services,services,course,father,2,3,0,no,no,no,no,yes,yes,yes,yes,5,4,5,1,4,3,0,11,12,13,36,-0.14548077945226706,0.14765857072539595,0.3388892150624769,0.11896198398365813,-0.14548077945226706,0.14765857072539595,0.3388892150624769,0.11896198398365813,307,233,195,277,5,4,4,5
MS,F,18,R,LE3,A,4,2,teacher,other,reputation,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,5,3,1,1,1,5,0,5,0,0,5,-2.332747787896781,-3.9740795970501734,-3.688164739137689,-3.4861891384831347,-2.332747787896781,-3.9740795970501734,-3.688164739137689,-3.4861891384831347,642,643,635,647,9,9,9,9
MS,F,18,U,GT3,T,1,1,at_home,services,course,mother,3,2,1,no,no,no,no,yes,no,no,no,4,4,2,1,2,2,2,9,10,10,29,-0.874569782267105,-0.5392977905705323,-0.5904309282144844,-0.6990864602893172,-0.874569782267105,-0.5392977905705323,-0.5904309282144844,-0.6990864602893172,493,422,453,493,6,6,6,6
MS,F,19,U,GT3,T,1,1,at_home,services,other,father,2,1,1,no,no,no,no,yes,no,no,no,5,5,5,2,3,2,0,5,0,0,5,-2.332747787896781,-3.9740795970501734,-3.688164739137689,-3.4861891384831347,-2.332747787896781,-3.9740795970501734,-3.688164739137689,-3.4861891384831347,642,643,635,647,9,9,9,9
MS,F,17,U,GT3,T,4,2,teacher,other,course,father,2,4,0,no,no,no,no,yes,yes,yes,yes,4,2,3,3,1,5,0,18,18,18,54,2.4063307303996657,2.2085276546131807,1.887756120524079,2.268070227521245,2.4063307303996657,2.2085276546131807,1.887756120524079,2.268070227521245,2,2,3,2,1,1,1,1
MS,F,17,R,LE3,A,2,1,services,other,reputation,mother,2,2,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,2,2,5,11,11,12,34,-0.14548077945226706,-0.1958196099225682,0.029115833970156463,-0.10888797036982656,-0.14548077945226706,-0.1958196099225682,0.029115833970156463,-0.10888797036982656,307,319,277,329,5,5,5,5
MS,F,18,U,LE3,A,1,1,at_home,services,course,mother,1,2,0,no,no,no,no,yes,yes,no,yes,5,2,3,1,2,3,2,8,10,11,29,-1.2391142836745241,-0.5392977905705323,-0.28065754712216395,-0.7181902757175396,-1.2391142836745241,-0.5392977905705323,-0.28065754712216395,-0.7181902757175396,558,422,349,493,7,6,5,6
MS,F,18,U,GT3,T,1,2,at_home,at_home,course,father,2,2,0,no,yes,no,no,yes,no,no,no,4,1,1,1,1,4,0,11,11,12,34,-0.14548077945226706,-0.1958196099225682,0.029115833970156463,-0.10888797036982656,-0.14548077945226706,-0.1958196099225682,0.029115833970156463,-0.10888797036982656,307,319,277,329,5,5,5,5
MS,F,19,R,GT3,A,1,1,at_home,at_home,course,other,2,2,3,no,yes,no,yes,yes,no,no,yes,3,5,4,1,4,1,0,8,0,0,8,-1.2391142836745241,-3.9740795970501734,-3.688164739137689,-3.104736787488906,-1.2391142836745241,-3.9740795970501734,-3.688164739137689,-3.104736787488906,558,643,635,644,7,9,9,9
MS,F,18,R,GT3,T,2,2,services,other,home,mother,2,3,0,no,no,no,no,yes,yes,yes,yes,4,2,1,1,1,4,5,14,14,15,43,0.9481527247699899,0.8346149320213242,0.9584359772471177,0.9561142436848555,0.9481527247699899,0.8346149320213242,0.9584359772471177,0.9561142436848555,82,99,83,108,3,3,3,3
MS,M,17,R,GT3,T,4,3,services,other,home,mother,2,2,1,no,yes,yes,yes,no,yes,yes,yes,4,5,5,1,3,2,4,10,11,11,32,-0.510025280859686,-0.1958196099225682,-0.28065754712216395,-0.3440857222710896,-0.510025280859686,-0.1958196099225682,-0.28065754712216395,-0.3440857222710896,398,319,349,385,6,5,5,5
MS,F,18,U,GT3,T,3,3,services,services,course,father,1,2,0,no,yes,no,no,yes,yes,no,yes,5,3,4,1,1,5,0,10,10,10,30,-0.510025280859686,-0.5392977905705323,-0.5904309282144844,-0.5719356766245743,-0.510025280859686,-0.5392977905705323,-0.5904309282144844,-0.5719356766245743,398,422,453,451,6,6,6,6
MS,F,17,R,GT3,T,4,4,teacher,services,other,father,2,2,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,2,5,2,12,12,12,36,0.21906372195515192,0.14765857072539595,0.029115833970156463,0.13806579941188055,0.21906372195515192,0.14765857072539595,0.029115833970156463,0.13806579941188055,225,233,277,277,4,4,5,5
MS,F,17,U,LE3,A,3,2,services,other,reputation,mother,2,2,0,no,no,no,no,yes,yes,no,yes,1,2,3,1,2,5,0,15,14,15,44,1.3126972261774088,0.8346149320213242,0.9584359772471177,1.0832650273495983,1.3126972261774088,0.8346149320213242,0.9584359772471177,1.0832650273495983,47,99,83,87,2,3,3,3
MS,M,18,U,LE3,T,1,1,other,services,home,father,2,1,0,no,no,no,no,no,yes,yes,yes,3,3,2,1,2,3,2,14,13,14,41,0.9481527247699899,0.4911367513733601,0.6486625961547973,0.728264289331371,0.9481527247699899,0.4911367513733601,0.6486625961547973,0.728264289331371,82,153,132,138,3,4,3,3
MS,F,18,U,LE3,T,1,1,at_home,services,course,father,2,3,0,no,no,no,no,yes,yes,yes,no,5,3,2,1,1,4,0,19,17,18,54,2.770875231807085,1.8650494739652166,1.887756120524079,2.2754180250690235,2.770875231807085,1.8650494739652166,1.887756120524079,2.2754180250690235,1,16,3,2,1,1,1,1
MS,F,18,R,LE3,A,1,2,at_home,other,course,mother,3,2,0,no,no,no,no,yes,yes,no,yes,4,3,4,1,4,5,0,16,15,15,46,1.677241727584828,1.1780931126692884,0.9584359772471177,1.3302187971313053,1.677241727584828,1.1780931126692884,0.9584359772471177,1.3302187971313053,25,61,83,60,1,2,3,2
MS,F,18,U,GT3,T,3,3,services,services,other,mother,2,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,2,1,3,3,6,13,12,13,38,0.5836082233625709,0.14765857072539595,0.3388892150624769,0.37326355131314365,0.5836082233625709,0.14765857072539595,0.3388892150624769,0.37326355131314365,153,233,195,214,4,4,4,4
MS,F,17,U,LE3,T,4,4,at_home,at_home,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,2,3,4,1,1,1,4,15,14,15,44,1.3126972261774088,0.8346149320213242,0.9584359772471177,1.0832650273495983,1.3126972261774088,0.8346149320213242,0.9584359772471177,1.0832650273495983,47,99,83,87,2,3,3,3
MS,F,17,R,GT3,T,1,2,other,services,course,father,2,2,0,no,no,no,no,no,yes,no,no,3,2,2,1,2,3,0,13,13,13,39,0.5836082233625709,0.4911367513733601,0.3388892150624769,0.493066537430108,0.5836082233625709,0.4911367513733601,0.3388892150624769,0.493066537430108,153,153,195,181,4,4,4,4
MS,M,18,R,GT3,T,1,3,at_home,other,course,mother,2,2,0,no,yes,yes,no,yes,yes,no,no,3,3,4,2,4,3,0,8,10,9,27,-1.2391142836745241,-0.5392977905705323,-0.9002043093068048,-0.9342842121905802,-1.2391142836745241,-0.5392977905705323,-0.9002043093068048,-0.9342842121905802,558,422,550,540,7,6,7,7
MS,M,18,U,LE3,T,4,4,teacher,services,other,mother,2,3,0,no,no,no,no,yes,yes,yes,yes,4,2,2,2,2,5,0,15,16,16,47,1.3126972261774088,1.5215712933172525,1.2682093583394383,1.4309179678200474,1.3126972261774088,1.5215712933172525,1.2682093583394383,1.4309179678200474,47,36,47,48,2,2,2,2
MS,F,17,R,GT3,T,1,1,other,services,reputation,mother,3,1,1,no,yes,no,no,yes,yes,yes,yes,5,2,1,1,2,1,0,8,8,9,25,-1.2391142836745241,-1.2262541518664605,-0.9002043093068048,-1.1738901844245087,-1.2391142836745241,-1.2262541518664605,-0.9002043093068048,-1.1738901844245087,558,577,550,580,7,7,7,8
MS,F,18,U,GT3,T,2,3,at_home,services,course,father,2,1,0,no,yes,no,no,yes,yes,yes,yes,5,2,3,1,2,4,0,10,10,10,30,-0.510025280859686,-0.5392977905705323,-0.5904309282144844,-0.5719356766245743,-0.510025280859686,-0.5392977905705323,-0.5904309282144844,-0.5719356766245743,398,422,453,451,6,6,6,6
MS,F,18,R,GT3,T,4,4,other,teacher,other,father,3,2,0,no,yes,no,no,no,yes,yes,yes,3,2,2,4,2,5,0,7,5,0,12,-1.603658785081943,-2.256688693810353,-3.688164739137689,-2.6328726405688276,-1.603658785081943,-2.256688693810353,-3.688164739137689,-2.6328726405688276,600,640,635,642,8,9,9,9
MS,M,18,R,LE3,T,1,2,at_home,services,other,father,3,1,0,no,yes,no,yes,yes,no,yes,yes,4,3,3,2,3,3,3,9,10,10,29,-0.874569782267105,-0.5392977905705323,-0.5904309282144844,-0.6990864602893172,-0.874569782267105,-0.5392977905705323,-0.5904309282144844,-0.6990864602893172,493,422,453,493,6,6,6,6
MS,F,17,U,GT3,T,2,2,other,at_home,home,mother,1,3,0,no,no,no,yes,yes,yes,no,yes,3,4,3,1,1,3,8,10,11,12,33,-0.510025280859686,-0.1958196099225682,0.029115833970156463,-0.23603875403456925,-0.510025280859686,-0.1958196099225682,0.029115833970156463,-0.23603875403456925,398,319,277,354,6,5,5,5
MS,F,17,R,GT3,T,1,2,other,other,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,3,5,5,1,3,1,4,7,8,9,24,-1.603658785081943,-1.2262541518664605,-0.9002043093068048,-1.3010409680892514,-1.603658785081943,-1.2262541518664605,-0.9002043093068048,-1.3010409680892514,600,577,550,592,8,7,7,8
MS,F,18,R,LE3,T,4,4,other,other,reputation,mother,2,3,0,no,no,no,no,yes,yes,yes,no,5,4,4,1,1,1,0,15,17,17,49,1.3126972261774088,1.8650494739652166,1.5779827394317587,1.6587679221735323,1.3126972261774088,1.8650494739652166,1.5779827394317587,1.6587679221735323,47,16,18,29,2,1,1,2
MS,F,18,R,GT3,T,1,1,other,other,home,mother,4,3,0,no,no,no,no,yes,yes,yes,no,4,3,2,1,2,4,4,10,11,12,33,-0.510025280859686,-0.1958196099225682,0.029115833970156463,-0.23603875403456925,-0.510025280859686,-0.1958196099225682,0.029115833970156463,-0.23603875403456925,398,319,277,354,6,5,5,5
MS,F,19,R,GT3,T,1,1,at_home,other,course,other,2,2,1,no,yes,no,no,yes,yes,yes,yes,4,3,3,1,1,3,4,7,8,9,24,-1.603658785081943,-1.2262541518664605,-0.9002043093068048,-1.3010409680892514,-1.603658785081943,-1.2262541518664605,-0.9002043093068048,-1.3010409680892514,600,577,550,592,8,7,7,8
MS,F,18,R,LE3,T,4,4,teacher,services,course,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,5,4,3,3,4,2,1,13,14,14,41,0.5836082233625709,0.8346149320213242,0.6486625961547973,0.7209164917835925,0.5836082233625709,0.8346149320213242,0.6486625961547973,0.7209164917835925,153,99,132,138,4,3,3,3
MS,F,18,U,GT3,T,3,3,other,other,home,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,4,1,3,1,2,1,1,16,16,16,48,1.677241727584828,1.5215712933172525,1.2682093583394383,1.5580687514847902,1.677241727584828,1.5215712933172525,1.2682093583394383,1.5580687514847902,25,36,47,36,1,2,2,2
MS,F,17,R,GT3,T,3,1,at_home,other,reputation,mother,1,2,0,no,yes,no,yes,no,yes,yes,no,4,5,4,2,3,1,10,8,9,9,26,-1.2391142836745241,-0.8827759712184965,-0.9002043093068048,-1.0540871983075446,-1.2391142836745241,-0.8827759712184965,-0.9002043093068048,-1.0540871983075446,558,505,550,560,7,7,7,7
MS,M,18,U,GT3,T,4,4,teacher,teacher,home,father,1,2,0,no,no,no,yes,no,yes,yes,no,3,2,4,1,4,2,4,17,18,19,54,2.041786228992247,2.2085276546131807,2.1975295016163994,2.2489664120930226,2.041786228992247,2.2085276546131807,2.1975295016163994,2.2489664120930226,9,2,1,2,1,1,1,1
MS,M,18,R,GT3,T,2,1,other,other,other,mother,2,1,0,no,no,no,yes,no,yes,yes,yes,4,4,3,1,3,5,0,7,7,0,14,-1.603658785081943,-1.5697323325144248,-3.688164739137689,-2.393266668334899,-1.603658785081943,-1.5697323325144248,-3.688164739137689,-2.393266668334899,600,617,635,638,8,8,9,9
MS,M,17,U,GT3,T,2,3,other,services,home,father,2,2,0,no,no,no,yes,yes,yes,yes,no,4,4,3,1,1,3,4,14,15,16,45,0.9481527247699899,1.1780931126692884,1.2682093583394383,1.1839641980383404,0.9481527247699899,1.1780931126692884,1.2682093583394383,1.1839641980383404,82,61,47,73,3,2,2,3
MS,M,19,R,GT3,T,1,1,other,services,other,mother,2,1,1,no,no,no,no,yes,yes,no,no,4,3,2,1,3,5,0,5,8,0,13,-2.332747787896781,-1.2262541518664605,-3.688164739137689,-2.5277652495474197,-2.332747787896781,-1.2262541518664605,-3.688164739137689,-2.5277652495474197,642,577,635,641,9,7,9,9
MS,M,18,R,GT3,T,4,2,other,other,home,father,2,1,1,no,no,yes,no,yes,yes,no,no,5,4,3,4,3,3,0,7,7,0,14,-1.603658785081943,-1.5697323325144248,-3.688164739137689,-2.393266668334899,-1.603658785081943,-1.5697323325144248,-3.688164739137689,-2.393266668334899,600,617,635,638,8,8,9,9
MS,F,18,R,GT3,T,2,2,at_home,other,other,mother,2,3,0,no,no,no,no,yes,yes,no,no,5,3,3,1,3,4,0,14,17,15,46,0.9481527247699899,1.8650494739652166,0.9584359772471177,1.3155232020357486,0.9481527247699899,1.8650494739652166,0.9584359772471177,1.3155232020357486,82,16,83,60,3,1,3,2
MS,F,17,U,GT3,T,4,3,teacher,other,other,mother,2,2,0,no,no,no,no,yes,yes,yes,no,5,5,4,1,1,1,0,6,9,11,26,-1.968203286489362,-0.8827759712184965,-0.28065754712216395,-1.0922948291639893,-1.968203286489362,-0.8827759712184965,-0.28065754712216395,-1.0922948291639893,633,505,349,560,9,7,5,7
MS,F,18,R,GT3,T,4,4,teacher,at_home,reputation,mother,3,1,0,no,yes,no,yes,yes,yes,yes,yes,4,4,3,2,2,5,4,7,9,10,26,-1.603658785081943,-0.8827759712184965,-0.5904309282144844,-1.073191013735767,-1.603658785081943,-0.8827759712184965,-0.5904309282144844,-1.073191013735767,600,505,453,560,8,7,6,7
MS,F,19,R,GT3,T,2,3,services,other,course,mother,1,3,1,no,no,no,yes,no,yes,yes,no,5,4,2,1,2,5,4,10,11,10,31,-0.510025280859686,-0.1958196099225682,-0.5904309282144844,-0.4521326905076099,-0.510025280859686,-0.1958196099225682,-0.5904309282144844,-0.4521326905076099,398,319,453,422,6,5,6,6
MS,F,18,U,LE3,T,3,1,teacher,services,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,4,1,1,1,4,15,15,16,46,1.3126972261774088,1.1780931126692884,1.2682093583394383,1.311114981703083,1.3126972261774088,1.1780931126692884,1.2682093583394383,1.311114981703083,47,61,47,60,2,2,2,2
MS,F,18,U,GT3,T,1,1,other,other,course,mother,2,2,0,no,no,no,yes,yes,yes,no,no,1,1,1,1,1,5,6,11,12,9,32,-0.14548077945226706,0.14765857072539595,-0.9002043093068048,-0.3132258889624232,-0.14548077945226706,0.14765857072539595,-0.9002043093068048,-0.3132258889624232,307,233,550,385,5,4,7,5
MS,M,17,U,LE3,T,3,1,services,services,course,mother,2,1,0,no,no,no,no,no,yes,yes,no,2,4,5,3,4,2,6,10,10,10,30,-0.510025280859686,-0.5392977905705323,-0.5904309282144844,-0.5719356766245743,-0.510025280859686,-0.5392977905705323,-0.5904309282144844,-0.5719356766245743,398,422,453,451,6,6,6,6
